trial,variant,scan_data_time,roles,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
1,data-time,2,6-11-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.892864,1.906842,1.907172,0.000330,6,11,5,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.119104,8390.838390,698.116518,8798431755.348969,fused,shoup,-1
1,data-time,2,7-11-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.886304,1.853286,1.853653,0.000366,7,11,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.127968,8633.312220,699.681178,9052683994.732960,fused,shoup,-1
1,data-time,4,6-12-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.886112,1.864090,1.864445,0.000355,6,12,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.128992,8583.278363,699.325338,9000219692.372194,fused,shoup,-1
1,data-time,4,6-11-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.897024,2.004378,2.004765,0.000387,6,11,5,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.128480,7982.527829,694.749552,8370287100.816478,fused,shoup,-1
1,data-time,4,7-11-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.886400,1.998131,1.998689,0.000558,7,11,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.124192,8007.482368,695.388422,8396453831.317517,fused,shoup,-1
1,data-time,8,6-12-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","8+8+8","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.883648,2.039859,2.040189,0.000330,6,12,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.113120,7843.678258,694.546115,8224692772.691241,fused,shoup,-1
1,data-time,8,6-11-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","8+8+8","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.880896,2.294323,2.294644,0.000321,6,11,5,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.115136,6973.734110,686.979654,7312490217.815090,fused,shoup,-1
1,data-time,8,7-11-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","8+8+8","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.898496,2.263347,2.263781,0.000434,7,11,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.132384,7069.176290,686.865459,7412568596.995355,fused,shoup,-1
2,v06,0,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,10.886560,1.037158,1.037557,0.000398,0,0,0,0,0,natural,natural,"",10.129824,15426.766502,725.507025,16176137111.739977,fused,shoup,-1
2,writer-final,1,6-12-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.885088,1.724160,1.724484,0.000324,6,12,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.113440,9279.881454,704.142061,9730660975.987917,fused,shoup,-1
2,data-time,1,6-12-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.876992,1.728922,1.729273,0.000351,6,12,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.115552,9254.323981,704.179924,9703862022.280392,fused,shoup,-1
2,data-time,1,6-11-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.890432,1.831987,1.832423,0.000436,6,11,5,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.137472,8733.685749,699.915828,9157933268.314013,fused,shoup,-1
2,data-time,1,7-11-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.878720,1.832090,1.832465,0.000376,7,11,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.115232,8733.197030,700.953749,9157420809.105686,fused,shoup,-1
2,data-time,2,6-12-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.876128,1.777766,1.778082,0.000316,6,12,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.110304,9000.057266,702.858041,9437244047.257069,fused,shoup,-1
2,data-time,2,6-11-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.877952,1.851290,1.851656,0.000367,6,11,5,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.113280,8642.624456,700.448068,9062448581.266064,fused,shoup,-1
2,data-time,2,7-11-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.877376,1.849907,1.850239,0.000331,7,11,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.111552,8649.082693,700.561128,9069220534.162264,fused,shoup,-1
2,data-time,4,6-12-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.881024,1.868339,1.868748,0.000409,6,12,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.117408,8563.755534,699.705252,8979748522.697048,fused,shoup,-1
2,data-time,4,6-11-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.896448,1.998029,1.998389,0.000360,6,11,5,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.131968,8007.892759,694.853261,8396884157.165938,fused,shoup,-1
2,data-time,4,7-11-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.879264,1.990451,1.990767,0.000316,7,11,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.120576,8038.378367,695.945954,8428850634.096249,fused,shoup,-1
2,data-time,8,6-12-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","8+8+8","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.887936,2.026393,2.026696,0.000302,6,12,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.124352,7895.801424,694.484187,8279347873.846701,fused,shoup,-1
2,data-time,8,6-11-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","8+8+8","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.885440,2.307533,2.307856,0.000323,6,11,5,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.120800,6933.812637,686.289612,7270629519.185939,fused,shoup,-1
2,data-time,8,7-11-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","8+8+8","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,20,10.885056,2.273690,2.273996,0.000306,7,11,4,16,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",10.124416,7037.019902,687.191896,7378850180.942241,fused,shoup,-1
1,v06,0,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,1.416320,0.203520,0.203913,0.000393,0,0,0,0,0,natural,natural,"",1.342752,4913.521653,337.542265,5152200881.114852,fused,shoup,-1
1,writer-final,1,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.417024,0.289382,0.289803,0.000421,8,8,4,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.338080,3455.635196,328.462620,3623496131.006372,fused,shoup,-1
1,data-time,1,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.420416,0.299315,0.299689,0.000374,8,8,4,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.345216,3340.959805,326.269893,3503250268.643603,fused,shoup,-1
1,data-time,1,8-7-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.411136,0.360550,0.360939,0.000389,8,7,5,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.346048,2773.537320,320.745728,2908264668.531428,fused,shoup,-1
1,data-time,1,9-8-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.418592,0.323430,0.323822,0.000391,9,8,3,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.344160,3091.855415,324.024926,3242045383.256226,fused,shoup,-1
1,data-time,2,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.415232,0.300186,0.300591,0.000405,8,8,4,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.337952,3331.272155,327.507029,3493092031.719450,fused,shoup,-1
1,data-time,2,8-7-5,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.417568,0.359782,0.360166,0.000384,8,7,5,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.342208,2779.457823,320.558192,2914472766.222559,fused,shoup,-1
1,data-time,2,9-8-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.416928,0.324250,0.324661,0.000411,9,8,3,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.346496,3084.043941,323.868426,3233854459.230969,fused,shoup,-1
1,data-time,4,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,1,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,1.413632,0.299264,0.299690,0.000426,8,8,4,8,2,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",1.340576,3341.531070,327.496033,3503849282.779277,fused,shoup,-1
